,t,z,Precipitation (mm),AirTemp (DegC),WindSpeed_Avg (m/s),EVI,sum_rain_10,sum_rain_20,sum_rain_30,sum_rain_40,sum_rain_50,sum_rain_60,sum_rain_70,sum_rain_80,sum_rain_90,sum_rain_100,water_content,time
3287,1095,0.762,0.0,21.53,0.7153333333333333,2649.7744140625,0.034,10.132,10.455,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-03 15:00:00
3288,1096,0.3048,0.0,21.30333333333333,0.9238333333333334,2649.8447265625,0.017,9.656,10.455,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.228,2024-02-03 16:00:00
3289,1096,0.5588,0.0,21.30333333333333,0.9238333333333334,2649.8447265625,0.017,9.656,10.455,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.2540416666666666,2024-02-03 16:00:00
3290,1096,0.762,0.0,21.30333333333333,0.9238333333333334,2649.8447265625,0.017,9.656,10.455,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-03 16:00:00
3291,1097,0.3048,0.0,19.72,0.5636666666666666,2649.9150390625,0.017,7.582,10.438,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.228,2024-02-03 17:00:00
3292,1097,0.5588,0.0,19.72,0.5636666666666666,2649.9150390625,0.017,7.582,10.438,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.254625,2024-02-03 17:00:00
3293,1097,0.762,0.0,19.72,0.5636666666666666,2649.9150390625,0.017,7.582,10.438,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-03 17:00:00
3294,1098,0.3048,0.0,16.013333333333332,0.2179999999999999,2649.9853515625,0.0,1.547,10.438,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.228,2024-02-03 18:00:00
3295,1098,0.5588,0.0,16.013333333333332,0.2179999999999999,2649.9853515625,0.0,1.547,10.438,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.2554166666666667,2024-02-03 18:00:00
3296,1098,0.762,0.0,16.013333333333332,0.2179999999999999,2649.9853515625,0.0,1.547,10.438,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-03 18:00:00
3297,1099,0.3048,0.0,12.538333333333334,0.2538333333333333,2650.0556640625,0.0,1.53,10.2,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.228,2024-02-03 19:00:00
3298,1099,0.5588,0.0,12.538333333333334,0.2538333333333333,2650.0556640625,0.0,1.53,10.2,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.2560416666666666,2024-02-03 19:00:00
3299,1099,0.762,0.0,12.538333333333334,0.2538333333333333,2650.0556640625,0.0,1.53,10.2,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-03 19:00:00
3300,1100,0.3048,0.0,10.15,0.2793333333333333,2650.1259765625,0.0,1.53,10.2,10.506,10.54,10.54,10.54,10.54,10.54,10.54,0.228,2024-02-03 20:00:00
3301,1100,0.5588,0.0,10.15,0.2793333333333333,2650.1259765625,0.0,1.53,10.2,10.506,10.54,10.54,10.54,10.54,10.54,10.54,0.2570416666666666,2024-02-03 20:00:00
3302,1100,0.762,0.0,10.15,0.2793333333333333,2650.1259765625,0.0,1.53,10.2,10.506,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-03 20:00:00
3303,1101,0.3048,0.0,8.673333333333334,0.2281666666666666,2650.1962890625,0.0,1.513,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.22775,2024-02-03 21:00:00
3304,1101,0.5588,0.0,8.673333333333334,0.2281666666666666,2650.1962890625,0.0,1.513,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.2573333333333333,2024-02-03 21:00:00
3305,1101,0.762,0.0,8.673333333333334,0.2281666666666666,2650.1962890625,0.0,1.513,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-03 21:00:00
3306,1102,0.3048,0.0,8.001666666666667,0.1606666666666666,2650.2666015625,0.0,1.462,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.227,2024-02-03 22:00:00
3307,1102,0.5588,0.0,8.001666666666667,0.1606666666666666,2650.2666015625,0.0,1.462,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.257625,2024-02-03 22:00:00
3308,1102,0.762,0.0,8.001666666666667,0.1606666666666666,2650.2666015625,0.0,1.462,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-03 22:00:00
3309,1103,0.3048,0.0,7.376363636363636,0.1627272727272727,2650.333984375,0.0,0.204,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.2261666666666666,2024-02-03 23:00:00
3310,1103,0.5588,0.0,7.376363636363636,0.1627272727272727,2650.333984375,0.0,0.204,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.2582916666666666,2024-02-03 23:00:00
3311,1103,0.762,0.0,7.376363636363636,0.1627272727272727,2650.333984375,0.0,0.204,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-03 23:00:00
3312,1104,0.3048,0.0,6.711666666666667,0.1985,2650.4072265625,0.0,0.17,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.226,2024-02-04 00:00:00
3313,1104,0.5588,0.0,6.711666666666667,0.1985,2650.4072265625,0.0,0.17,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.2590416666666666,2024-02-04 00:00:00
3314,1104,0.762,0.0,6.711666666666667,0.1985,2650.4072265625,0.0,0.17,10.2,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 00:00:00
3315,1105,0.3048,0.0,7.578333333333333,0.3078333333333333,2650.4775390625,0.0,0.034,10.132,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.2255,2024-02-04 01:00:00
3316,1105,0.5588,0.0,7.578333333333333,0.3078333333333333,2650.4775390625,0.0,0.034,10.132,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.2595,2024-02-04 01:00:00
3317,1105,0.762,0.0,7.578333333333333,0.3078333333333333,2650.4775390625,0.0,0.034,10.132,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 01:00:00
3318,1106,0.3048,0.0,9.436666666666666,0.4143333333333333,2650.5478515625,0.0,0.017,9.656,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.2246666666666666,2024-02-04 02:00:00
3319,1106,0.5588,0.0,9.436666666666666,0.4143333333333333,2650.5478515625,0.0,0.017,9.656,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.2595,2024-02-04 02:00:00
3320,1106,0.762,0.0,9.436666666666666,0.4143333333333333,2650.5478515625,0.0,0.017,9.656,10.455,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 02:00:00
3321,1107,0.3048,0.0,9.905,0.442,2650.6181640625,0.0,0.017,7.582,10.438,10.54,10.54,10.54,10.54,10.54,10.54,0.224,2024-02-04 03:00:00
3322,1107,0.5588,0.0,9.905,0.442,2650.6181640625,0.0,0.017,7.582,10.438,10.54,10.54,10.54,10.54,10.54,10.54,0.2595,2024-02-04 03:00:00
3323,1107,0.762,0.0,9.905,0.442,2650.6181640625,0.0,0.017,7.582,10.438,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 03:00:00
3324,1108,0.3048,0.0,10.651666666666667,0.4928333333333333,2650.6884765625,0.0,0.0,1.547,10.438,10.54,10.54,10.54,10.54,10.54,10.54,0.224,2024-02-04 04:00:00
3325,1108,0.5588,0.0,10.651666666666667,0.4928333333333333,2650.6884765625,0.0,0.0,1.547,10.438,10.54,10.54,10.54,10.54,10.54,10.54,0.2598333333333333,2024-02-04 04:00:00
3326,1108,0.762,0.0,10.651666666666667,0.4928333333333333,2650.6884765625,0.0,0.0,1.547,10.438,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 04:00:00
3327,1109,0.3048,0.0,12.205,0.7996666666666666,2650.7587890625,0.0,0.0,1.53,10.2,10.54,10.54,10.54,10.54,10.54,10.54,0.223,2024-02-04 05:00:00
3328,1109,0.5588,0.0,12.205,0.7996666666666666,2650.7587890625,0.0,0.0,1.53,10.2,10.54,10.54,10.54,10.54,10.54,10.54,0.259875,2024-02-04 05:00:00
3329,1109,0.762,0.0,12.205,0.7996666666666666,2650.7587890625,0.0,0.0,1.53,10.2,10.54,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 05:00:00
3330,1110,0.3048,0.0,12.553333333333333,0.7741666666666666,2650.8291015625,0.0,0.0,1.53,10.2,10.506,10.54,10.54,10.54,10.54,10.54,0.2229166666666666,2024-02-04 06:00:00
3331,1110,0.5588,0.0,12.553333333333333,0.7741666666666666,2650.8291015625,0.0,0.0,1.53,10.2,10.506,10.54,10.54,10.54,10.54,10.54,0.2595,2024-02-04 06:00:00
3332,1110,0.762,0.0,12.553333333333333,0.7741666666666666,2650.8291015625,0.0,0.0,1.53,10.2,10.506,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 06:00:00
3333,1111,0.3048,0.0,12.171666666666669,0.605,2650.8994140625,0.0,0.0,1.513,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.2225,2024-02-04 07:00:00
3334,1111,0.5588,0.0,12.171666666666669,0.605,2650.8994140625,0.0,0.0,1.513,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.2597916666666667,2024-02-04 07:00:00
3335,1111,0.762,0.0,12.171666666666669,0.605,2650.8994140625,0.0,0.0,1.513,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 07:00:00
3336,1112,0.3048,0.0,14.085,1.1795,2650.9697265625,0.0,0.0,1.462,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.222,2024-02-04 08:00:00
3337,1112,0.5588,0.0,14.085,1.1795,2650.9697265625,0.0,0.0,1.462,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.26,2024-02-04 08:00:00
3338,1112,0.762,0.0,14.085,1.1795,2650.9697265625,0.0,0.0,1.462,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 08:00:00
3339,1113,0.3048,0.0,16.32166666666667,1.5663333333333334,2651.0400390625,0.0,0.0,0.204,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.2210833333333333,2024-02-04 09:00:00
3340,1113,0.5588,0.0,16.32166666666667,1.5663333333333334,2651.0400390625,0.0,0.0,0.204,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.2597083333333334,2024-02-04 09:00:00
3341,1113,0.762,0.0,16.32166666666667,1.5663333333333334,2651.0400390625,0.0,0.0,0.204,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 09:00:00
3342,1114,0.3048,0.0,17.376666666666665,1.893,2651.1103515625,0.0,0.0,0.17,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.221,2024-02-04 10:00:00
3343,1114,0.5588,0.0,17.376666666666665,1.893,2651.1103515625,0.0,0.0,0.17,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.26,2024-02-04 10:00:00
3344,1114,0.762,0.0,17.376666666666665,1.893,2651.1103515625,0.0,0.0,0.17,10.2,10.455,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 10:00:00
3345,1115,0.3048,0.0,18.35833333333333,1.9156666666666664,2651.1806640625,0.0,0.0,0.034,10.132,10.455,10.54,10.54,10.54,10.54,10.54,0.221,2024-02-04 11:00:00
3346,1115,0.5588,0.0,18.35833333333333,1.9156666666666664,2651.1806640625,0.0,0.0,0.034,10.132,10.455,10.54,10.54,10.54,10.54,10.54,0.26,2024-02-04 11:00:00
3347,1115,0.762,0.0,18.35833333333333,1.9156666666666664,2651.1806640625,0.0,0.0,0.034,10.132,10.455,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 11:00:00
3348,1116,0.3048,0.0,17.511666666666667,2.2173333333333334,2651.2509765625,0.0,0.0,0.017,9.656,10.455,10.54,10.54,10.54,10.54,10.54,0.221,2024-02-04 12:00:00
3349,1116,0.5588,0.0,17.511666666666667,2.2173333333333334,2651.2509765625,0.0,0.0,0.017,9.656,10.455,10.54,10.54,10.54,10.54,10.54,0.259625,2024-02-04 12:00:00
3350,1116,0.762,0.0,17.511666666666667,2.2173333333333334,2651.2509765625,0.0,0.0,0.017,9.656,10.455,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 12:00:00
3351,1117,0.3048,0.0,17.19333333333333,1.9215,2651.3212890625,0.0,0.0,0.017,7.582,10.438,10.54,10.54,10.54,10.54,10.54,0.221,2024-02-04 13:00:00
3352,1117,0.5588,0.0,17.19333333333333,1.9215,2651.3212890625,0.0,0.0,0.017,7.582,10.438,10.54,10.54,10.54,10.54,10.54,0.2595,2024-02-04 13:00:00
3353,1117,0.762,0.0,17.19333333333333,1.9215,2651.3212890625,0.0,0.0,0.017,7.582,10.438,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 13:00:00
3354,1118,0.3048,0.0,18.75,1.4196666666666669,2651.3916015625,0.0,0.0,0.0,1.547,10.438,10.54,10.54,10.54,10.54,10.54,0.221,2024-02-04 14:00:00
3355,1118,0.5588,0.0,18.75,1.4196666666666669,2651.3916015625,0.0,0.0,0.0,1.547,10.438,10.54,10.54,10.54,10.54,10.54,0.2595,2024-02-04 14:00:00
3356,1118,0.762,0.0,18.75,1.4196666666666669,2651.3916015625,0.0,0.0,0.0,1.547,10.438,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 14:00:00
3357,1119,0.3048,0.0,19.616666666666667,1.4045,2651.4619140625,0.0,0.0,0.0,1.53,10.2,10.54,10.54,10.54,10.54,10.54,0.221,2024-02-04 15:00:00
3358,1119,0.5588,0.0,19.616666666666667,1.4045,2651.4619140625,0.0,0.0,0.0,1.53,10.2,10.54,10.54,10.54,10.54,10.54,0.2590416666666666,2024-02-04 15:00:00
3359,1119,0.762,0.0,19.616666666666667,1.4045,2651.4619140625,0.0,0.0,0.0,1.53,10.2,10.54,10.54,10.54,10.54,10.54,0.248,2024-02-04 15:00:00
3360,1120,0.3048,0.0,19.17333333333333,1.3093333333333332,2651.5322265625,0.0,0.0,0.0,1.53,10.2,10.506,10.54,10.54,10.54,10.54,0.2203333333333333,2024-02-04 16:00:00
3361,1120,0.5588,0.0,19.17333333333333,1.3093333333333332,2651.5322265625,0.0,0.0,0.0,1.53,10.2,10.506,10.54,10.54,10.54,10.54,0.259,2024-02-04 16:00:00
3362,1120,0.762,0.0,19.17333333333333,1.3093333333333332,2651.5322265625,0.0,0.0,0.0,1.53,10.2,10.506,10.54,10.54,10.54,10.54,0.248,2024-02-04 16:00:00
3363,1121,0.3048,0.0,18.656666666666663,1.2221666666666666,2651.6025390625,0.0,0.0,0.0,1.513,10.2,10.455,10.54,10.54,10.54,10.54,0.221,2024-02-04 17:00:00
3364,1121,0.5588,0.0,18.656666666666663,1.2221666666666666,2651.6025390625,0.0,0.0,0.0,1.513,10.2,10.455,10.54,10.54,10.54,10.54,0.259,2024-02-04 17:00:00
3365,1121,0.762,0.0,18.656666666666663,1.2221666666666666,2651.6025390625,0.0,0.0,0.0,1.513,10.2,10.455,10.54,10.54,10.54,10.54,0.248,2024-02-04 17:00:00
3366,1122,0.3048,0.0,17.186666666666667,0.7063333333333333,2651.6728515625,0.0,0.0,0.0,1.462,10.2,10.455,10.54,10.54,10.54,10.54,0.221,2024-02-04 18:00:00
3367,1122,0.5588,0.0,17.186666666666667,0.7063333333333333,2651.6728515625,0.0,0.0,0.0,1.462,10.2,10.455,10.54,10.54,10.54,10.54,0.259,2024-02-04 18:00:00
3368,1122,0.762,0.0,17.186666666666667,0.7063333333333333,2651.6728515625,0.0,0.0,0.0,1.462,10.2,10.455,10.54,10.54,10.54,10.54,0.248,2024-02-04 18:00:00
3369,1123,0.3048,0.0,14.448333333333332,0.2201666666666666,2651.7431640625,0.0,0.0,0.0,0.204,10.2,10.455,10.54,10.54,10.54,10.54,0.221,2024-02-04 19:00:00
3370,1123,0.5588,0.0,14.448333333333332,0.2201666666666666,2651.7431640625,0.0,0.0,0.0,0.204,10.2,10.455,10.54,10.54,10.54,10.54,0.259,2024-02-04 19:00:00
3371,1123,0.762,0.0,14.448333333333332,0.2201666666666666,2651.7431640625,0.0,0.0,0.0,0.204,10.2,10.455,10.54,10.54,10.54,10.54,0.248,2024-02-04 19:00:00
3372,1124,0.3048,0.0,12.468333333333334,0.266,2651.8134765625,0.0,0.0,0.0,0.17,10.2,10.455,10.54,10.54,10.54,10.54,0.221,2024-02-04 20:00:00
3373,1124,0.5588,0.0,12.468333333333334,0.266,2651.8134765625,0.0,0.0,0.0,0.17,10.2,10.455,10.54,10.54,10.54,10.54,0.259,2024-02-04 20:00:00
3374,1124,0.762,0.0,12.468333333333334,0.266,2651.8134765625,0.0,0.0,0.0,0.17,10.2,10.455,10.54,10.54,10.54,10.54,0.248,2024-02-04 20:00:00
3375,1125,0.3048,0.0,13.7,0.5398333333333333,2651.8837890625,0.0,0.0,0.0,0.034,10.132,10.455,10.54,10.54,10.54,10.54,0.221,2024-02-04 21:00:00
3376,1125,0.5588,0.0,13.7,0.5398333333333333,2651.8837890625,0.0,0.0,0.0,0.034,10.132,10.455,10.54,10.54,10.54,10.54,0.2589166666666667,2024-02-04 21:00:00
3377,1125,0.762,0.0,13.7,0.5398333333333333,2651.8837890625,0.0,0.0,0.0,0.034,10.132,10.455,10.54,10.54,10.54,10.54,0.248,2024-02-04 21:00:00
3378,1126,0.3048,0.0,15.201666666666668,1.1286666666666667,2651.9541015625,0.0,0.0,0.0,0.017,9.656,10.455,10.54,10.54,10.54,10.54,0.2203333333333333,2024-02-04 22:00:00
3379,1126,0.5588,0.0,15.201666666666668,1.1286666666666667,2651.9541015625,0.0,0.0,0.0,0.017,9.656,10.455,10.54,10.54,10.54,10.54,0.2585416666666666,2024-02-04 22:00:00
3380,1126,0.762,0.0,15.201666666666668,1.1286666666666667,2651.9541015625,0.0,0.0,0.0,0.017,9.656,10.455,10.54,10.54,10.54,10.54,0.248,2024-02-04 22:00:00
3381,1127,0.3048,0.0,14.181666666666668,1.2443333333333333,2652.0244140625,0.0,0.0,0.0,0.017,7.582,10.438,10.54,10.54,10.54,10.54,0.22,2024-02-04 23:00:00
3382,1127,0.5588,0.0,14.181666666666668,1.2443333333333333,2652.0244140625,0.0,0.0,0.0,0.017,7.582,10.438,10.54,10.54,10.54,10.54,0.258625,2024-02-04 23:00:00
3383,1127,0.762,0.0,14.181666666666668,1.2443333333333333,2652.0244140625,0.0,0.0,0.0,0.017,7.582,10.438,10.54,10.54,10.54,10.54,0.248,2024-02-04 23:00:00
3384,1128,0.3048,0.0,13.258333333333333,0.9761666666666668,2652.0947265625,0.0,0.0,0.0,0.0,1.547,10.438,10.54,10.54,10.54,10.54,0.22,2024-02-05 00:00:00
3385,1128,0.5588,0.0,13.258333333333333,0.9761666666666668,2652.0947265625,0.0,0.0,0.0,0.0,1.547,10.438,10.54,10.54,10.54,10.54,0.2585,2024-02-05 00:00:00
3386,1128,0.762,0.0,13.258333333333333,0.9761666666666668,2652.0947265625,0.0,0.0,0.0,0.0,1.547,10.438,10.54,10.54,10.54,10.54,0.248,2024-02-05 00:00:00
3387,1129,0.3048,0.0,12.668333333333337,1.0353333333333332,2652.1650390625,0.0,0.0,0.0,0.0,1.53,10.2,10.54,10.54,10.54,10.54,0.22,2024-02-05 01:00:00
3388,1129,0.5588,0.0,12.668333333333337,1.0353333333333332,2652.1650390625,0.0,0.0,0.0,0.0,1.53,10.2,10.54,10.54,10.54,10.54,0.2585,2024-02-05 01:00:00
3389,1129,0.762,0.0,12.668333333333337,1.0353333333333332,2652.1650390625,0.0,0.0,0.0,0.0,1.53,10.2,10.54,10.54,10.54,10.54,0.248,2024-02-05 01:00:00
3390,1130,0.3048,0.0,12.335,1.123,2652.2353515625,0.0,0.0,0.0,0.0,1.53,10.2,10.506,10.54,10.54,10.54,0.21975,2024-02-05 02:00:00
3391,1130,0.5588,0.0,12.335,1.123,2652.2353515625,0.0,0.0,0.0,0.0,1.53,10.2,10.506,10.54,10.54,10.54,0.2585,2024-02-05 02:00:00
3392,1130,0.762,0.0,12.335,1.123,2652.2353515625,0.0,0.0,0.0,0.0,1.53,10.2,10.506,10.54,10.54,10.54,0.248,2024-02-05 02:00:00
3393,1131,0.3048,0.0,12.381666666666666,1.3676666666666666,2652.3056640625,0.0,0.0,0.0,0.0,1.513,10.2,10.455,10.54,10.54,10.54,0.219,2024-02-05 03:00:00
3394,1131,0.5588,0.0,12.381666666666666,1.3676666666666666,2652.3056640625,0.0,0.0,0.0,0.0,1.513,10.2,10.455,10.54,10.54,10.54,0.2585,2024-02-05 03:00:00
3395,1131,0.762,0.0,12.381666666666666,1.3676666666666666,2652.3056640625,0.0,0.0,0.0,0.0,1.513,10.2,10.455,10.54,10.54,10.54,0.248,2024-02-05 03:00:00
3396,1132,0.3048,0.0,12.123333333333331,1.4038333333333333,2652.3759765625,0.0,0.0,0.0,0.0,1.462,10.2,10.455,10.54,10.54,10.54,0.2189166666666666,2024-02-05 04:00:00
3397,1132,0.5588,0.0,12.123333333333331,1.4038333333333333,2652.3759765625,0.0,0.0,0.0,0.0,1.462,10.2,10.455,10.54,10.54,10.54,0.2585,2024-02-05 04:00:00
3398,1132,0.762,0.0,12.123333333333331,1.4038333333333333,2652.3759765625,0.0,0.0,0.0,0.0,1.462,10.2,10.455,10.54,10.54,10.54,0.248,2024-02-05 04:00:00
3399,1133,0.3048,0.0,12.113333333333337,1.0688333333333333,2652.4462890625,0.0,0.0,0.0,0.0,0.204,10.2,10.455,10.54,10.54,10.54,0.218,2024-02-05 05:00:00
3400,1133,0.5588,0.0,12.113333333333337,1.0688333333333333,2652.4462890625,0.0,0.0,0.0,0.0,0.204,10.2,10.455,10.54,10.54,10.54,0.2585,2024-02-05 05:00:00
3401,1133,0.762,0.0,12.113333333333337,1.0688333333333333,2652.4462890625,0.0,0.0,0.0,0.0,0.204,10.2,10.455,10.54,10.54,10.54,0.248,2024-02-05 05:00:00
3402,1134,0.3048,0.0,11.74,1.295,2652.5166015625,0.0,0.0,0.0,0.0,0.17,10.2,10.455,10.54,10.54,10.54,0.218,2024-02-05 06:00:00
3403,1134,0.5588,0.0,11.74,1.295,2652.5166015625,0.0,0.0,0.0,0.0,0.17,10.2,10.455,10.54,10.54,10.54,0.2585,2024-02-05 06:00:00
3404,1134,0.762,0.0,11.74,1.295,2652.5166015625,0.0,0.0,0.0,0.0,0.17,10.2,10.455,10.54,10.54,10.54,0.248,2024-02-05 06:00:00
3405,1135,0.3048,0.0,11.605,1.159333333333333,2652.5869140625,0.0,0.0,0.0,0.0,0.034,10.132,10.455,10.54,10.54,10.54,0.218,2024-02-05 07:00:00
3406,1135,0.5588,0.0,11.605,1.159333333333333,2652.5869140625,0.0,0.0,0.0,0.0,0.034,10.132,10.455,10.54,10.54,10.54,0.2585,2024-02-05 07:00:00
3407,1135,0.762,0.0,11.605,1.159333333333333,2652.5869140625,0.0,0.0,0.0,0.0,0.034,10.132,10.455,10.54,10.54,10.54,0.248,2024-02-05 07:00:00
3408,1136,0.3048,0.0,11.803333333333333,1.1466666666666667,2652.6572265625,0.0,0.0,0.0,0.0,0.017,9.656,10.455,10.54,10.54,10.54,0.218,2024-02-05 08:00:00
3409,1136,0.5588,0.0,11.803333333333333,1.1466666666666667,2652.6572265625,0.0,0.0,0.0,0.0,0.017,9.656,10.455,10.54,10.54,10.54,0.2585,2024-02-05 08:00:00
3410,1136,0.762,0.0,11.803333333333333,1.1466666666666667,2652.6572265625,0.0,0.0,0.0,0.0,0.017,9.656,10.455,10.54,10.54,10.54,0.2485,2024-02-05 08:00:00
3411,1137,0.3048,0.0,12.566666666666668,1.3575,2652.7275390625,0.0,0.0,0.0,0.0,0.017,7.582,10.438,10.54,10.54,10.54,0.2175833333333333,2024-02-05 09:00:00
3412,1137,0.5588,0.0,12.566666666666668,1.3575,2652.7275390625,0.0,0.0,0.0,0.0,0.017,7.582,10.438,10.54,10.54,10.54,0.2580416666666666,2024-02-05 09:00:00
3413,1137,0.762,0.0,12.566666666666668,1.3575,2652.7275390625,0.0,0.0,0.0,0.0,0.017,7.582,10.438,10.54,10.54,10.54,0.249,2024-02-05 09:00:00
3414,1138,0.3048,0.0,12.835,1.2298333333333331,2652.7978515625,0.0,0.0,0.0,0.0,0.0,1.547,10.438,10.54,10.54,10.54,0.217,2024-02-05 10:00:00
3415,1138,0.5588,0.0,12.835,1.2298333333333331,2652.7978515625,0.0,0.0,0.0,0.0,0.0,1.547,10.438,10.54,10.54,10.54,0.2577916666666667,2024-02-05 10:00:00
3416,1138,0.762,0.0,12.835,1.2298333333333331,2652.7978515625,0.0,0.0,0.0,0.0,0.0,1.547,10.438,10.54,10.54,10.54,0.249,2024-02-05 10:00:00
3417,1139,0.3048,0.0,13.021666666666668,1.1688333333333334,2652.8681640625,0.0,0.0,0.0,0.0,0.0,1.53,10.2,10.54,10.54,10.54,0.217,2024-02-05 11:00:00
3418,1139,0.5588,0.0,13.021666666666668,1.1688333333333334,2652.8681640625,0.0,0.0,0.0,0.0,0.0,1.53,10.2,10.54,10.54,10.54,0.2575,2024-02-05 11:00:00
3419,1139,0.762,0.0,13.021666666666668,1.1688333333333334,2652.8681640625,0.0,0.0,0.0,0.0,0.0,1.53,10.2,10.54,10.54,10.54,0.249,2024-02-05 11:00:00
3420,1140,0.3048,0.0,13.821666666666667,1.1013333333333335,2652.9384765625,0.0,0.0,0.0,0.0,0.0,1.53,10.2,10.506,10.54,10.54,0.217,2024-02-05 12:00:00
3421,1140,0.5588,0.0,13.821666666666667,1.1013333333333335,2652.9384765625,0.0,0.0,0.0,0.0,0.0,1.53,10.2,10.506,10.54,10.54,0.2572916666666666,2024-02-05 12:00:00
3422,1140,0.762,0.0,13.821666666666667,1.1013333333333335,2652.9384765625,0.0,0.0,0.0,0.0,0.0,1.53,10.2,10.506,10.54,10.54,0.249,2024-02-05 12:00:00
3423,1141,0.3048,0.0,15.016666666666666,1.112,2653.0087890625,0.0,0.0,0.0,0.0,0.0,1.513,10.2,10.455,10.54,10.54,0.2164166666666666,2024-02-05 13:00:00
3424,1141,0.5588,0.0,15.016666666666666,1.112,2653.0087890625,0.0,0.0,0.0,0.0,0.0,1.513,10.2,10.455,10.54,10.54,0.257,2024-02-05 13:00:00
3425,1141,0.762,0.0,15.016666666666666,1.112,2653.0087890625,0.0,0.0,0.0,0.0,0.0,1.513,10.2,10.455,10.54,10.54,0.249,2024-02-05 13:00:00
3426,1142,0.3048,0.0,17.18,1.2203333333333333,2653.0791015625,0.0,0.0,0.0,0.0,0.0,1.462,10.2,10.455,10.54,10.54,0.216,2024-02-05 14:00:00
3427,1142,0.5588,0.0,17.18,1.2203333333333333,2653.0791015625,0.0,0.0,0.0,0.0,0.0,1.462,10.2,10.455,10.54,10.54,0.2565833333333333,2024-02-05 14:00:00
3428,1142,0.762,0.0,17.18,1.2203333333333333,2653.0791015625,0.0,0.0,0.0,0.0,0.0,1.462,10.2,10.455,10.54,10.54,0.249,2024-02-05 14:00:00
3429,1143,0.3048,0.0,18.211666666666662,1.0490000000000002,2653.1494140625,0.0,0.0,0.0,0.0,0.0,0.204,10.2,10.455,10.54,10.54,0.216,2024-02-05 15:00:00
3430,1143,0.5588,0.0,18.211666666666662,1.0490000000000002,2653.1494140625,0.0,0.0,0.0,0.0,0.0,0.204,10.2,10.455,10.54,10.54,0.2565,2024-02-05 15:00:00
3431,1143,0.762,0.0,18.211666666666662,1.0490000000000002,2653.1494140625,0.0,0.0,0.0,0.0,0.0,0.204,10.2,10.455,10.54,10.54,0.249,2024-02-05 15:00:00
